model,heldout_real_case,epoch,train_loss,val_loss,best_epoch_so_far,best_val_loss_so_far
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,8,0.5478658482835099,0.554890118042628,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,9,0.5473594729964798,0.5556858619054158,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,10,0.5463170554186847,0.5558806697527567,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,11,0.545733751477422,0.5552569111188252,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,12,0.5461684707048777,0.5554287930329641,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,13,0.545708007103688,0.5561010162035624,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,14,0.546403934826722,0.5561599671840668,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,15,0.5447758210671915,0.5563141902287801,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,16,0.5449532721493695,0.5568705101807913,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,17,0.5447176421010816,0.5558057606220246,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260626_163327_pallet_rack_cluster022_part1_ransac_icp_voxel005,18,0.5450324931660214,0.5574914634227752,3,0.552020913362503
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,1,0.6498768899175856,0.503195021301508,1,0.503195021301508
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,2,0.5661326991187201,0.4438621588051319,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,3,0.5579070753521389,0.45445359125733376,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,4,0.5555853989389208,0.456136766821146,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,5,0.5552151348855761,0.4545147456228733,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,6,0.5550209800402324,0.457369152456522,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,7,0.5544333987765842,0.45964329317212105,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,8,0.5525636884901258,0.462043397128582,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,9,0.5521852440304227,0.45957616344094276,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,10,0.5526196095678542,0.45940012112259865,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,11,0.5524562994639078,0.45767441391944885,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,12,0.5512450695037842,0.4602806195616722,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,13,0.5511338896221585,0.45964808389544487,2,0.4438621588051319
MLP_real_only_v3_soft_labels,20260703_131528_rm00_0260_02_cluster022_part1_ransac_icp_voxel005,14,0.5507133775287204,0.4547402746975422,2,0.4438621588051319
